1_110,2,1.0672346,1.2615337,1.2149806,0,0.4215998,0.4008162,1.3356851,0.18764535,0.05250044,0.6835631,0.70901614,0.5645526,0.85881805,1.2071738,0.81391406,0.7377472,0,0.12847245,0.5525921,0.5994975,0.021609917,1.1853355,0.2540419,0.6501517,1.243084,0.6479325,0.68425983,1.2011083,0,1.118993,1.1800281,0.79039955
1_121,2,0.7460615,1.7189848,1.0961319,0,0.57230055,0.854836,1.202062,0.29921982,0,0.54861665,0.7439776,0.37257898,0.713982,1.3295438,0.9889357,0.5696095,0,0.5849043,0.7999159,0.549869,0.27636585,0.8519789,0.742512,0.6697389,1.3993106,0.767079,0.7618282,1.0299178,0,1.0112112,0.66338325,0.746732
1_170,2,0.48972297,0.9695437,1.7549827,0,0.7478745,0.42848223,1.2558671,0.39077243,0.4359045,0.29975224,0.6185764,0.93049,0.56003964,1.7458464,0.53276277,0.98385155,0,0.3754611,0.44751948,1.0136392,0.2812871,0.77951217,0.7227287,0.34465322,0.96025217,0.541486,0.5190131,0.84241766,0,1.4776546,0.863382,0.45093313
1_175,2,0.9418597,1.4013509,1.1394653,0,0.3638221,0.540568,1.3504361,0.32685527,0.1424222,0.54136527,0.8319873,0.57375765,1.0138437,1.2052478,1.5093676,0.85494375,0,0.16641879,0.63324374,0.78283167,0.14438066,1.2081993,0.7401103,0.9977411,0.97536737,0.85382164,1.244901,0.826083,0,0.95157516,0.8581742,0.5946791
1_182,2,0.9696929,1.4070103,1.1515471,0,0.4905558,0.6976541,1.2858778,0.20612332,0.19781885,0.5297674,0.6318284,0.4264122,0.891909,1.4979156,1.5318907,0.7049614,0,0.326033,0.65553015,0.6912141,0.19275239,1.2704484,0.73999655,0.98706484,0.8747926,0.90905964,1.3918316,0.7220557,0,1.0368701,0.65805316,0.5723531
1_232,2,0.7016378,1.5026367,1.0408096,0,0.3194471,0.6985804,1.1827186,0.33923462,0.033019066,0.60968435,0.92867005,0.7414301,0.93437016,1.0977218,1.087096,0.678815,0,0.39337218,0.74428064,0.6795732,0.13329722,1.0129712,0.67556775,0.7566937,1.264287,0.69374955,0.7488922,1.008235,0,1.0083021,0.9743749,0.39424554
1_508,2,0.85898477,1.8997297,1.1377814,0,0.40387022,0.65096486,0.81718063,0.42883804,0.19858888,0.5326946,0.696513,0.68215525,0.7262236,1.379064,1.2800635,0.49357,0,0.6486609,0.9236248,0.53190833,0.5098722,0.75028014,0.8374784,0.60137963,1.2925582,0.7516618,0.51872855,0.8014521,0,1.1708742,0.66822255,0.7488756
1_531,2,0.7321412,1.3028016,1.4376054,0,0.44871596,0.6123446,1.3302389,0.3350509,0.12701575,0.68099713,0.8530746,0.4024597,0.9734899,1.4303476,1.1923672,1.0620419,0,0.30385458,0.67643994,1.1045378,0.32574764,1.0640068,0.8748987,0.65581787,0.9540004,0.82253265,1.1602999,0.6983957,0,1.1120225,0.5137646,0.4467838
1_557,2,0.83978015,1.9018486,1.0815501,0,0.572292,0.9043672,1.0953724,0.4000083,0.097388744,0.47733152,0.8815406,0.41520083,0.87976205,1.5884181,1.4235734,0.5441735,0,0.5631784,0.82571745,0.26464295,0.44726068,0.782506,0.9180976,0.64904785,0.91960776,0.5675026,1.0941503,0.84588075,0,0.9190303,0.13193256,0.8534838
1_579,2,0.9362564,1.3630804,1.2775475,0,0.4452284,0.7221278,1.4223024,0.18174389,0,0.3734709,0.93110794,0.51353616,0.8333343,1.4193583,1.3221368,0.9132427,0,0.09755075,0.59815043,0.8572562,0.046273544,1.2403082,0.92547166,0.83864856,0.99359995,0.83702385,1.3464303,0.8141952,0,0.930931,0.66758513,0.43232968
