1_111,13,0.1077428,0.39720714,1.7594045,0,0.6628231,0.37174368,0.9724978,0.13431892,0.48561832,0.41233337,0.19393478,0.38991618,0.8321701,1.2589895,1.5693313,0.43593374,0,0.41851842,0.82067555,1.022215,0.25982916,0.9962572,1.223724,0.71365666,0.6792244,1.1089201,1.2573009,0.12867945,0,1.3091645,0.8821639,1.2919762
1_166,13,0.11364669,0.52575684,1.114913,0,0.5799007,0.7077334,0.93820524,0.10877314,0.07837668,0.43771517,0.6948288,0.6769307,1.0657407,0.9741969,1.4317917,0.61538196,0,0.5444679,0.88611376,1.2893451,0.3001107,1.0007192,1.3310226,0.66936314,0.829167,1.2107227,0.99442595,0.68405616,0,1.1547638,1.2283567,0.9121214
1_186,13,0.2339097,0.5473025,1.4392527,0,0.8384757,0.8750235,1.1433243,0.3249893,0.05637209,0.39864355,0.8536951,0.301607,1.150546,1.191742,1.2627534,0.85934937,0,0.33677584,0.6705953,1.1837357,0.32994053,1.0202321,1.0270803,0.6270181,0.676945,0.9419992,1.4427578,0.47561258,0,0.99587333,0.6227639,0.6150379
1_227,13,0.1556286,0.41749805,1.6875042,0,0.59857345,0.5041928,1.0087507,0,0.009183109,0.38280594,0.7499972,0.54486865,1.2431611,1.1430655,1.1076373,0.9128158,0,0.24193066,0.6816596,0.8391073,0.14538054,1.0097414,0.8051032,0.43981376,0.57212114,0.48621058,1.151556,0.77032036,0,1.239645,0.9153737,1.0752169
1_267,13,0.11665571,0.09899938,1.5661869,0,0.6501053,0.46958327,0.75159657,0.0920279,0.07284413,0.5272964,0.4945162,0.45222545,1.1706045,0.7718153,1.0653917,0.6704538,0,0.49585986,0.8485044,1.2803319,0.17093097,0.97257876,0.7732905,0.5056516,0.7966517,1.0933129,0.71560013,0.5043673,0,1.2865489,1.3679622,1.0026441
1_295,13,0.13161647,0.5284971,1.4503989,0,0.5898802,0.6995858,0.8246962,0.1357049,0.3223083,0.5397688,0.7648213,0.8563019,0.90540624,1.5499402,1.3766996,0.60614276,0,0.5415913,0.8539188,1.2032123,0.44664603,0.82620895,0.97612345,0.61816907,0.54093146,0.8884945,1.0294883,0.55448323,0,1.299713,1.0292027,0.7593818
1_312,13,0.1495645,0.33362824,1.2540498,0,0.7499999,0.7910602,0.96158683,0.17832455,0.058197454,0.5239458,0.6005859,0.51082814,1.2853693,0.76145303,1.3556901,0.63815546,0,0.45996302,0.9516202,1.154794,0.21962315,0.9461384,1.2188474,0.67186034,0.5443282,1.0553454,1.0414176,0.4872368,0,0.9529278,1.1042391,0.9078785
1_325,13,0.3771118,0.32587582,1.5147926,0,0.8624258,0.69563556,1.1382731,0.13706669,0.23933594,0.47395492,0.5755051,0.27998978,0.9977846,1.1448597,1.05766,0.6011424,0,0.35504532,0.75298303,1.0595465,0.14954636,0.83151937,0.7237817,0.37832758,0.47917762,0.7568346,0.851176,0.34192947,0,1.2830862,0.82176304,0.88928115
1_355,13,0.2690817,0.5397552,1.8050909,0,0.70515966,0.5799233,0.92796314,0.13431296,0.025972277,0.4454263,0.49256974,0.2781989,1.2533276,1.1051797,0.8017149,0.8798312,0,0.31844217,0.70238626,1.0993521,0.27085552,0.77630603,0.9017037,0.30970034,0.75743735,0.7379093,1.068397,0.65282303,0,1.3487438,0.68440664,1.0738428
1_362,13,0.04743868,0.31785953,1.3217188,0,0.651628,0.71011496,0.96814847,0.15638301,0.11606691,0.53377116,0.79756993,0.5781662,0.91229606,1.0386777,1.2245234,0.35103998,0,0.4238534,0.95948726,0.9376617,0.24412662,0.81452286,1.4423426,0.5331285,0.52595806,1.2462982,0.9145075,0.58733356,0,1.064487,1.0165616,0.96374166
