1_168,8,0.62392825,0.9658514,0.83933514,0,0.53111756,1.0014749,2.1930308,0.52148867,0.34333897,0.9213835,1.1625392,0.6844169,0.706862,1.3489639,0.99985456,0.8141179,0,0.51927197,0.77901953,0.521699,0.15700448,0.7507168,1.0803765,0.8903208,0.777768,1.0233691,1.4819603,1.0297534,0,0,0.98033285,0.13608506
1_230,8,0.7128497,0.7517704,0.99409455,0,0.7534944,1.2142256,1.7677952,0.23483291,0.17504114,1.0200392,0.88831013,0.5848747,0.59840906,1.4623319,0.73490644,0.56911635,0,0.50052834,0.8173669,0.6982758,0.253095,0.7105098,0.75531673,0.9532801,0.8232868,1.239021,1.2629243,1.0519739,0,0.2435891,1.1666312,0.061267614
1_255,8,0.79527783,1.0140191,0.97363514,0,0.5960146,1.1606045,1.9619466,0.27098164,0,1.0123253,1.1493614,0.3337308,0.7636745,1.2050459,0.8532735,0.7131249,0,0.30465347,0.75907713,0.5009839,0.12146491,0.8118912,0.9342698,0.79336035,0.88802075,1.0325149,1.6073097,1.1380692,0,0.007474899,0.7913035,0.21640107
1_270,8,0.6407093,0.9440118,1.139415,0,0.50589204,1.1788751,1.8538152,0.2316179,0.084601805,1.206174,0.9272608,0.5556837,0.8604336,1.29957,0.8772888,0.6653284,0,0.4128182,0.8172901,0.6715769,0.26229298,0.7226583,0.8005054,0.98224556,0.6519494,1.2764366,1.299231,1.1700178,0,0.1722241,1.0380818,0.25250784
1_330,8,0.8538591,0.8748443,1.0009075,0,0.5448749,1.2632622,2.080802,0.48549286,0.07342374,1.0315553,1.058378,0.57215184,0.685693,1.3873873,0.5612042,0.6504817,0,0.42018265,0.66539747,0.4937824,0.29746565,0.797647,0.7185358,1.04658,0.879701,0.9808743,1.3609132,1.1722779,0,0.053883612,0.7555623,0.10726002
1_368,8,0.5866984,0.74773884,1.1553093,0,0.70626426,1.2106729,1.5961956,0.30772784,0,1.2878306,0.7817003,0.5102158,0.79218996,1.2897289,0.72125435,0.5444354,0,0.6047565,0.93509847,0.7606116,0.45658794,0.72764957,0.5183122,0.9168925,0.6733774,1.2997069,1.1185898,1.2436258,0,0.40383476,1.1716131,0.16876134
1_548,8,0.7167014,1.2072765,0.8806395,0,0.4094705,0.8661015,2.1471505,0.5323223,0.2080046,1.0670723,1.2248839,0.5481762,0.7115046,1.149857,0.79459095,0.57829404,0,0.3328662,0.7388616,0.26671165,0.04452604,0.5798284,0.9868827,0.609205,0.66154265,0.71047485,1.4197279,1.0532945,0,0.07906973,0.5710169,0.2814968
1_558,8,0.73976856,0.79935586,1.1126,0,0.6524973,1.1963295,2.0530543,0.45909718,0.041199982,1.0697858,1.2249137,0.44402054,0.65701705,1.3172162,0.42721677,0.5874001,0,0.32645154,0.723668,0.63934696,0.27736178,0.77315545,0.70455456,0.878672,0.7366083,0.90489125,1.3102822,1.2641176,0,0.07152575,0.6803374,0.054641128
1_584,8,0.49464348,0.6035898,1.7146301,0,0.5573344,0.98490715,1.8925322,0.2561446,0.04681617,1.0593922,0.67288256,0.39172608,0.6540446,1.5300306,0.17218828,0.671177,0,0.3243752,0.76067525,0.7817519,0.27694383,0.73304856,0.5190841,0.7471055,0.6606748,1.038555,1.0497617,1.2886157,0,0.42020684,0.722733,0.4888294
1_617,8,0.38054574,0.91324854,1.2555829,0,0.71661294,0.9860712,2.0546594,0.2584789,0.049312547,1.0370827,1.0190481,0.25088856,0.7939447,1.3509532,0.9024677,0.6669855,0,0.24355567,0.81833506,0.55101657,0.21447627,0.66148067,0.85366523,0.7604381,0.55487704,1.0531427,1.488189,1.0175327,0,0.17963696,0.7543131,0.24334696
1_622,8,0.44561654,0.9394866,1.0240269,0,0.54722,0.95693374,2.1242142,0.4948677,0.007024378,1.020752,1.3163351,0.39320803,0.77783525,1.2109877,0.93296134,0.8469008,0,0.28804594,0.81724197,0.6363299,0.15865138,0.64072657,1.0342884,0.75575244,0.6177019,1.0246744,1.48992,1.090713,0,0.19322681,0.8093318,0.2573661
1_b_116,8,0.37926626,1.2042146,1.0757155,0,0.678194,0.98737764,2.0966039,0.24684516,0.29999268,0.77124655,1.0761963,0.48895174,0.59630847,1.5437909,0.9110106,0.623055,0,0.5238298,0.9334536,0.26396623,0.2566954,0.58342016,1.1711853,0.57400346,0.6577943,0.8275714,1.4777901,1.1129322,0,0.1396653,0.60453534,0.38482162
1_b_144,8,0.623499,0.93835723,1.0108919,0,0.6620896,1.3322151,2.1372151,0.31188652,0.20481257,1.0478448,1.1349165,0.32897532,0.63320744,1.2219088,0.68609416,0.5213462,0,0.5024015,0.77469146,0.3835841,0.20836587,0.72632957,0.86917734,0.8779533,0.69426787,0.8013325,1.3752698,1.0270089,0,0,0.57201564,0.11647326
