1_163,4,0.65667987,0.84859693,0.8434853,0,0.366668,0.8648983,1.0184124,0.94312906,0.7272017,0.70053566,0.8905959,0.5725229,1.0569559,1.0670252,1.2194809,0.5518458,0,0.96617866,0.7577151,1.0463345,1.0155774,0.7910484,0.7070223,0.34169933,0.4747184,1.6847119,1.0245228,0.35429975,0,0.95919526,1.0527987,0.49958465
1_202,4,0.5061102,0.9804231,1.0159664,0,0.31795117,0.90431845,0.7490996,0.61131334,0.5199833,0.39111966,0.95985556,0.54715836,0.9218941,1.2942245,1.3837293,0.6833857,0,0.95609057,0.8141265,0.94668823,0.7597772,1.2336193,0.7159753,0.8715396,0.81232923,1.4546564,0.83301055,0.36652797,0,1.1098992,1.1482414,0.4719853
1_265,4,0.7304468,1.057269,1.3907459,0,0.1830484,0.53522396,0.53324807,0.61178935,0.6764796,0.6888057,1.2228743,0.63092786,0.95477605,1.4828966,1.2229377,0.44250366,0,0.71991193,0.79583615,0.8584515,1.0736083,0.5671921,0.4082365,0.2501447,0.6254548,1.086361,1.0703986,0.23358953,0,1.1036166,0.73662746,0.39407244
1_268,4,0.59826267,1.0133578,1.106636,0,0.3699924,0.9054773,0.71973085,0.676155,0.53658247,0.8832176,1.015781,0.447564,1.2360094,1.2562077,1.2932724,0.5184109,0,0.85182345,0.9518531,0.8067312,1.0566224,0.65881443,0.41902125,0.38048014,0.61946785,1.4106051,0.93972224,0.2552536,0,0.90844285,1.0354865,0.41270563
1_402,4,0.58244187,1.1451244,1.3379886,0,0.334737,0.6772437,0.72103584,0.44037375,0.7024348,0.78117454,0.5285177,0.5719566,1.3938539,0.95526016,1.4546143,0.7109269,0,0.5694487,0.6581788,1.1527879,1.0157379,0.7882819,0.46746755,0.5120988,0.52069616,1.5351806,1.0489683,0.5132869,0,1.2086484,0.83889925,0.44987717
1_468,4,0.76230025,1.2518195,1.3103987,0,0.21225801,0.5088568,0.9036156,0.306528,0.31869847,0.48726654,1.0067681,0.61766326,1.047255,1.2079703,1.5230454,0.8503876,0,0.67023087,0.60369486,0.9010106,0.84968114,1.1854435,0.4858966,0.57172656,0.9019964,0.7669046,0.8001641,0.40440652,0,1.1826556,0.99579203,0.23808399
1_544,4,0.5341213,1.0781263,1.1021318,0,0.2953674,0.74240875,0.96238005,0.42193565,0.55729437,0.45471597,1.1975105,0.70875514,1.0048171,1.0340743,1.4834551,0.61152446,0,0.74357533,0.6655151,1.1232271,0.984311,0.7434771,0.6199082,0.4172562,0.61612934,1.2886156,0.96893305,0.37304217,0,1.0440356,0.97599983,0.15182105
1_616,4,0.58591133,0.95007,1.0292696,0,0.36665183,0.80812764,0.9614756,0.7099234,0.51294416,0.5447049,0.8573603,0.5187447,0.89709234,1.2295499,1.3564426,0.3512325,0,0.78786254,0.77035654,1.0831212,0.9073514,0.88822496,0.653723,0.63151383,0.6260774,1.5012171,0.9565707,0.4558826,0,1.0930402,0.84177625,0.53021777
1_692,4,0.56777465,1.1250117,0.93740594,0,0.37067777,0.77062,0.8675957,0.5452442,0.3383684,0.38698143,1.181909,0.74980813,0.77503896,1.017283,1.3017317,0.4503576,0,0.961105,0.81794566,1.3175718,0.9563199,1.0068648,0.9207519,0.6487999,0.7715394,1.3587359,0.44553715,0.45444384,0,1.0563596,0.92923415,0.2985395
1_747,4,0.591997,1.1274072,1.3577294,0,0.36446813,0.5273656,0.9204887,0.46126446,0.4148232,0.4380473,1.011402,0.6516782,0.7876222,1.4588689,1.3693501,0.7459116,0,0.7352277,0.64877,1.2246344,1.0593251,0.85526097,0.5699605,0.46990153,0.7738845,1.1057248,1.0063331,0.30455557,0,1.1186225,0.86419773,0.17758271
